Time,Ttest,TH,TM
6.04156,24.56000,171.94000,23.62000
6.06358,24.56000,171.94000,23.62000
6.09184,24.56000,171.94000,23.62000
6.12026,24.56000,171.94000,23.62000
6.14505,24.56000,171.94000,23.62000
6.17043,24.56000,171.94000,23.62000
6.19840,24.56000,171.94000,23.62000
6.21702,24.56000,171.94000,23.62000
6.24760,24.56000,171.94000,23.62000
6.27128,24.56000,171.94000,23.62000
6.30130,24.56000,172.00000,23.62000
6.32642,24.56000,172.00000,23.62000
6.35480,24.56000,172.00000,23.62000
6.37958,24.56000,172.00000,23.62000
6.40469,24.56000,172.00000,23.62000
6.43283,24.56000,172.00000,23.62000
6.45718,24.56000,172.00000,23.62000
6.47876,24.56000,172.00000,23.62000
6.51063,24.56000,172.00000,23.62000
6.53584,24.56000,172.00000,23.62000
6.56066,24.56000,172.06000,23.62000
6.58845,24.56000,172.06000,23.62000
6.61345,24.56000,172.06000,23.62000
6.63922,24.56000,172.06000,23.62000
6.66616,24.56000,172.06000,23.62000
6.69192,24.56000,172.06000,23.62000
6.71547,24.56000,172.06000,23.62000
6.74491,24.56000,172.06000,23.62000
6.76849,24.56000,172.06000,23.62000
6.79548,24.56000,172.06000,23.62000
6.82188,24.56000,172.06000,23.62000
6.84929,24.56000,172.06000,23.62000
6.87360,24.56000,172.13000,23.62000
6.90164,24.56000,172.13000,23.62000
6.92685,24.56000,172.13000,23.62000
6.95212,24.56000,172.13000,23.62000
6.97606,24.56000,172.13000,23.62000
7.00490,24.56000,172.13000,23.62000
7.03046,24.56000,172.13000,23.62000
7.05610,24.56000,172.13000,23.62000
7.08305,24.56000,172.13000,23.62000
7.10147,24.56000,172.13000,23.62000
7.13464,24.56000,172.13000,23.62000
7.16115,24.56000,172.19000,23.62000
7.18643,24.56000,172.19000,23.62000
7.21458,24.56000,172.19000,23.62000
7.23973,24.56000,172.19000,23.62000
7.26392,24.56000,172.19000,23.62000
7.29196,24.56000,172.19000,23.62000
7.31745,24.56000,172.19000,23.62000
7.34230,24.56000,172.19000,23.62000
7.37060,24.56000,172.19000,23.62000
7.39548,24.56000,172.19000,23.62000
7.42086,24.56000,172.19000,23.62000
7.44828,24.56000,172.19000,23.62000
7.47426,24.56000,172.19000,23.62000
7.49896,24.56000,172.19000,23.62000
7.52510,24.56000,172.19000,23.62000
7.55188,24.56000,172.19000,23.62000
7.57553,24.56000,172.19000,23.62000
7.60481,24.56000,172.19000,23.62000
7.63008,24.56000,172.19000,23.62000
7.65490,24.56000,172.19000,23.62000
7.68300,24.56000,172.19000,23.62000
7.70821,24.56000,172.19000,23.62000
7.73138,24.56000,172.25000,23.62000
7.76085,24.56000,172.25000,23.62000
7.78243,24.56000,172.25000,23.62000
7.81181,24.56000,172.25000,23.62000
7.83907,24.56000,172.25000,23.62000
7.86313,24.56000,172.25000,23.62000
7.88977,24.56000,172.25000,23.62000
7.91028,24.56000,172.25000,23.62000
7.94296,24.56000,172.25000,23.62000
7.96522,24.56000,172.25000,23.62000
7.99596,24.56000,172.25000,23.62000
8.01873,24.56000,172.31000,23.62000
8.04610,24.56000,172.31000,23.62000
8.07423,24.56000,172.31000,23.62000
8.09880,24.56000,172.31000,23.62000
8.11917,24.56000,172.31000,23.62000
8.15216,24.56000,172.31000,23.62000
8.17692,24.56000,172.31000,23.62000
8.20187,24.56000,172.31000,23.62000
8.22946,24.56000,172.31000,23.62000
8.25435,24.56000,172.31000,23.62000
8.28021,24.56000,172.38000,23.62000
8.30821,24.56000,172.38000,23.62000
8.33379,24.56000,172.38000,23.62000
8.35875,24.56000,172.38000,23.62000
8.38671,24.56000,172.38000,23.62000
8.40895,24.56000,172.38000,23.62000
8.43699,24.56000,172.38000,23.62000
8.45921,24.56000,172.38000,23.62000
8.48992,24.56000,172.38000,23.62000
8.51552,24.56000,172.38000,23.62000
8.54294,24.56000,172.38000,23.62000
8.56655,24.56000,172.44000,23.62000
8.59309,24.56000,172.44000,23.62000
8.62082,24.56000,172.44000,23.62000
8.64181,24.56000,172.44000,23.62000
8.66953,24.56000,172.44000,23.62000
8.69200,24.56000,172.44000,23.62000
8.72440,24.56000,172.44000,23.62000
8.74995,24.56000,172.44000,23.62000
8.77760,24.56000,172.44000,23.62000
8.80017,24.56000,172.44000,23.62000
8.82803,24.56000,172.44000,23.62000
8.85628,24.56000,172.50000,23.62000
8.88088,24.56000,172.50000,23.62000
8.90553,24.56000,172.50000,23.62000
8.93392,24.56000,172.50000,23.62000
8.95843,24.56000,172.50000,23.62000
8.97865,24.56000,172.50000,23.62000
9.01178,24.56000,172.50000,23.62000
9.03324,24.56000,172.50000,23.62000
9.06183,24.56000,172.50000,23.62000
9.09021,24.56000,172.50000,23.62000
9.11544,24.56000,172.50000,23.62000
9.13303,24.56000,172.50000,23.62000
9.16849,24.56000,172.50000,23.62000
9.19365,24.56000,172.50000,23.62000
9.21787,24.56000,172.50000,23.62000
9.24398,24.56000,172.50000,23.62000
9.27183,24.56000,172.50000,23.62000
9.29667,24.56000,172.50000,23.62000
9.32479,24.56000,172.50000,23.62000
9.34990,24.56000,172.50000,23.62000
9.37513,24.56000,172.50000,23.62000
9.40258,24.56000,172.50000,23.62000
9.42761,24.56000,172.56000,23.62000
9.45217,24.56000,172.56000,23.62000
9.48039,24.56000,172.56000,23.62000
9.50611,24.56000,172.56000,23.62000
9.53101,24.56000,172.56000,23.62000
9.55845,24.56000,172.56000,23.62000
9.57560,24.56000,172.56000,23.62000
9.60880,24.56000,172.56000,23.62000
9.63726,24.56000,172.56000,23.62000
9.65749,24.56000,172.56000,23.62000
9.68286,24.56000,172.56000,23.62000
9.71499,24.56000,172.63000,23.62000
9.74048,24.56000,172.63000,23.62000
9.76501,24.50000,172.63000,23.62000
9.79051,24.50000,172.63000,23.62000
9.80929,24.50000,172.63000,23.62000
9.84330,24.50000,172.63000,23.62000
9.87152,24.50000,172.63000,23.62000
9.88984,24.50000,172.63000,23.62000
9.92188,24.50000,172.63000,23.62000
9.94781,24.50000,172.63000,23.62000
9.97265,24.50000,172.63000,23.62000
