Time,voltage,current,TH,Ttest,TM_1,TM_2,TM_3,FlipEvent
399.57115,29.90500,1.07880,319.25000,23.62000,229.31000,23.31000,22.75000,0
399.96042,29.90500,1.07880,319.25000,23.62000,229.31000,23.31000,22.75000,0
400.36550,29.90500,1.07880,319.25000,23.62000,229.19000,23.31000,22.75000,0
400.76910,29.90500,1.07870,319.25000,23.62000,229.19000,23.31000,22.75000,0
401.15553,29.90500,1.07870,319.25000,23.62000,229.19000,23.31000,22.75000,0
401.57495,29.90500,1.07870,319.25000,23.62000,229.19000,23.31000,22.75000,0
401.96572,29.90500,1.07870,319.25000,23.62000,229.13000,23.31000,22.75000,0
402.35118,29.90500,1.07860,319.25000,23.62000,229.13000,23.31000,22.75000,0
402.75725,29.90500,1.07860,319.25000,23.62000,229.13000,23.31000,22.75000,0
403.14712,29.90500,1.07860,319.25000,23.62000,229.13000,23.31000,22.75000,0
403.56174,29.90500,1.07860,319.25000,23.62000,229.19000,23.31000,22.75000,0
403.95174,29.90500,1.07860,319.25000,23.62000,229.31000,23.31000,22.75000,0
404.35274,29.90600,1.07850,319.25000,23.62000,229.31000,23.31000,22.75000,0
404.75510,29.90500,1.07850,319.25000,23.62000,229.38000,23.31000,22.75000,0
405.14170,29.90600,1.07850,319.25000,23.62000,229.38000,23.31000,22.75000,0
405.54622,29.90600,1.07850,319.25000,23.62000,229.38000,23.31000,22.75000,0
405.93872,29.90600,1.07850,319.25000,23.62000,229.38000,23.31000,22.75000,0
406.34189,29.90600,1.07840,319.25000,23.62000,229.31000,23.31000,22.75000,0
406.74763,29.90600,1.07840,319.25000,23.62000,229.31000,23.31000,22.75000,0
407.13691,29.90600,1.07840,319.25000,23.62000,229.31000,23.31000,22.75000,0
407.53936,29.90600,1.07840,319.25000,23.62000,229.31000,23.31000,22.75000,0
407.94314,29.90600,1.07840,319.31000,23.62000,229.31000,23.31000,22.75000,0
408.34125,29.90600,1.07840,319.31000,23.62000,229.31000,23.31000,22.75000,0
408.72959,29.90600,1.07830,319.38000,23.62000,229.31000,23.31000,22.75000,0
409.12936,29.90600,1.07830,319.38000,23.62000,229.31000,23.31000,22.75000,0
409.53153,29.90600,1.07830,319.38000,23.62000,229.31000,23.31000,22.75000,0
409.93036,29.90600,1.07830,319.38000,23.62000,229.31000,23.31000,22.75000,0
410.33293,29.90600,1.07820,319.38000,23.62000,229.31000,23.31000,22.75000,0
410.72217,29.90600,1.07820,319.38000,23.62000,229.31000,23.31000,22.75000,0
411.12348,29.90600,1.07820,319.38000,23.62000,229.50000,23.31000,22.75000,0
411.51619,29.90600,1.07820,319.38000,23.62000,229.50000,23.31000,22.75000,0
411.92027,29.90600,1.07820,319.38000,23.62000,229.50000,23.31000,22.75000,0
412.32432,29.90600,1.07810,319.38000,23.62000,229.50000,23.31000,22.75000,0
412.71383,29.90600,1.07810,319.38000,23.62000,229.50000,23.31000,22.75000,0
413.11686,29.90600,1.07810,319.44000,23.62000,229.50000,23.31000,22.75000,0
413.51519,29.90600,1.07810,319.44000,23.62000,229.50000,23.31000,22.75000,0
413.91824,29.90700,1.07810,319.44000,23.62000,229.50000,23.31000,22.75000,0
414.31718,29.90700,1.07800,319.44000,23.62000,229.50000,23.31000,22.75000,0
414.70473,29.90700,1.07800,319.44000,23.62000,229.44000,23.31000,22.75000,0
415.10927,29.90700,1.07800,319.44000,23.62000,229.38000,23.31000,22.75000,0
415.50887,29.90700,1.07800,319.44000,23.62000,229.25000,23.31000,22.75000,0
415.90973,29.90700,1.07800,319.44000,23.62000,229.25000,23.31000,22.75000,0
416.29755,29.90700,1.07800,319.44000,23.62000,229.25000,23.31000,22.75000,0
416.70010,29.90700,1.07790,319.44000,23.62000,229.13000,23.31000,22.75000,0
417.09274,29.90700,1.07790,319.50000,23.62000,229.13000,23.31000,22.75000,0
417.49914,29.90700,1.07790,319.50000,23.62000,229.06000,23.31000,22.75000,0
417.91628,29.90700,1.07790,319.50000,23.62000,229.06000,23.31000,22.75000,0
418.30166,29.90700,1.07790,319.50000,23.62000,229.00000,23.31000,22.75000,0
418.70094,29.90700,1.07790,319.50000,23.62000,228.88000,23.31000,22.75000,0
419.08680,29.90700,1.07780,319.50000,23.62000,228.88000,23.31000,22.75000,0
419.49129,29.90700,1.07780,319.50000,23.62000,228.88000,23.31000,22.75000,0
419.88841,29.90700,1.07780,319.50000,23.62000,228.94000,23.31000,22.75000,0
420.28913,29.90700,1.07780,319.50000,23.62000,229.00000,23.31000,22.75000,0
420.68837,29.90700,1.07780,319.50000,23.62000,229.06000,23.31000,22.75000,0
421.08624,29.90800,1.07780,319.50000,23.62000,229.13000,23.31000,22.75000,0
421.48471,29.90800,1.07770,319.50000,23.62000,229.13000,23.31000,22.75000,0
421.88359,29.90800,1.07770,319.50000,23.62000,229.19000,23.31000,22.75000,0
422.27989,29.90800,1.07770,319.50000,23.62000,229.19000,23.31000,22.75000,0
422.68361,29.90800,1.07770,319.50000,23.62000,229.19000,23.31000,22.75000,0
423.08475,29.90800,1.07770,319.50000,23.62000,229.19000,23.31000,22.75000,0
423.47068,29.90800,1.07770,319.50000,23.62000,229.13000,23.31000,22.75000,0
