Time,voltage,current,TH,Ttest,TM_1,TM_2,TM_3,FlipEvent
45.94882,29.25200,1.54890,122.12000,24.50000,99.75000,24.25000,23.25000,0
46.35318,29.25400,1.54740,122.31000,24.50000,99.75000,24.25000,23.25000,0
46.75648,29.25500,1.54590,122.44000,24.50000,99.75000,24.25000,23.25000,0
47.14315,29.25600,1.54440,122.75000,24.50000,99.75000,24.25000,23.25000,0
47.54651,29.25800,1.54290,122.87000,24.50000,99.75000,24.25000,23.25000,0
47.95079,29.25900,1.54150,123.06000,24.50000,99.75000,24.25000,23.25000,0
48.34018,29.26000,1.54010,123.37000,24.50000,99.81000,24.25000,23.25000,0
48.74491,29.26100,1.53880,123.50000,24.50000,99.81000,24.25000,23.25000,0
49.13437,29.26200,1.53750,123.62000,24.50000,99.81000,24.25000,23.25000,0
49.53696,29.26300,1.53610,123.87000,24.50000,99.81000,24.25000,23.25000,0
49.93828,29.26400,1.53490,124.00000,24.50000,99.81000,24.25000,23.25000,0
50.34306,29.26500,1.53360,124.12000,24.50000,99.81000,24.25000,23.25000,0
50.73187,0.00000,0.00000,124.25000,24.50000,99.81000,24.25000,23.25000,0
