Time,voltage,current,TH,Ttest,TM_1,TM_2,TM_3,FlipEvent
53.29457,29.57500,1.25960,237.69000,23.56000,99.87000,18.19000,19.69000,0
53.69068,29.57600,1.25920,237.94000,23.56000,99.87000,18.19000,19.69000,0
54.08787,29.57600,1.25870,238.06000,23.56000,99.87000,18.19000,19.69000,0
54.48721,29.57700,1.25830,238.19000,23.56000,99.87000,18.19000,19.69000,0
54.88780,29.57700,1.25790,238.44000,23.56000,99.87000,18.19000,19.69000,0
55.28809,29.57800,1.25740,238.56000,23.56000,99.87000,18.19000,19.69000,0
55.68657,29.57800,1.25700,238.69000,23.56000,99.87000,18.19000,19.69000,0
56.08407,29.57900,1.25660,238.94000,23.56000,99.87000,18.19000,19.69000,0
56.47577,29.57900,1.25610,239.06000,23.56000,99.87000,18.19000,19.69000,0
56.87673,29.57900,1.25570,239.19000,23.56000,99.87000,18.19000,19.69000,0
57.27674,29.58000,1.25530,239.31000,23.56000,99.87000,18.19000,19.69000,0
57.67725,29.58000,1.25480,239.56000,23.56000,99.94000,18.19000,19.69000,0
58.07773,29.58100,1.25440,239.63000,23.56000,99.94000,18.19000,19.69000,0
58.47704,29.58100,1.25400,239.75000,23.56000,99.94000,18.19000,19.69000,0
58.86599,29.58200,1.25360,240.00000,23.56000,100.00000,18.19000,19.69000,0
59.26490,29.58200,1.25320,240.13000,23.56000,100.00000,18.19000,19.69000,0
59.66655,29.58300,1.25280,240.31000,23.56000,100.00000,18.19000,19.69000,0
60.06650,29.58300,1.25240,240.63000,23.56000,100.00000,18.19000,19.69000,0
60.46715,29.58400,1.25200,240.75000,23.56000,100.00000,18.19000,19.69000,0
60.86694,29.58400,1.25160,240.94000,23.56000,100.00000,18.19000,19.69000,0
61.25712,29.58400,1.25140,241.13000,23.56000,100.00000,18.19000,19.69000,0
61.46220,29.58500,1.25120,241.13000,23.56000,100.00000,18.19000,19.69000,0
61.65842,29.58500,1.25100,241.25000,23.56000,100.00000,18.19000,19.69000,0
61.86393,29.58500,1.25080,241.44000,23.56000,100.00000,18.19000,19.69000,0
62.05775,29.58500,1.25060,241.44000,23.56000,100.00000,18.19000,19.69000,0
